word,pRecall,Size,Animacy,nLet,nSyl,WFlog,CDlog,Prevalence,ONsize,AoA,Concreteness,NoF,BOI,Arousal,Valence,Dominance,Graspability,Pantomime,Action,Danger,Usefulness
TICK,0.692307692,0.950226244,0.721311475,4,1,2.56937391,2.311753861,2.439610926,14,6.05,4.57,NaN,3.851851852,6.2,2.74,3.62,NaN,NaN,NaN,NaN,NaN
TICKET,0.623529412,0.945833333,0.024390244,6,2,3.366422957,3.121559844,2.435363235,5,5.32,4.7,19,5.333333333,5.63,4.8,5,NaN,NaN,NaN,NaN,NaN
TIDE,0.616541353,0.171617162,0.082677165,4,1,2.575187845,2.447158031,2.437378405,14,6.68,4.1,NaN,NaN,4.1,5.92,4.76,NaN,NaN,NaN,NaN,NaN
TIE,0.671232877,0.948275862,0.040268456,3,1,3.35545152,3.169674434,2.423982355,16,4.74,4.81,17,6.260869565,4.44,5.31,5.17,NaN,NaN,NaN,NaN,NaN
TIGER,0.731707317,0.046511628,0.963636364,5,2,2.975891136,2.645422269,2.435654748,6,4,5,15,3.869448183,6.94,5.93,4.4,2.965517241,4.96875,2.535714286,4.448275862,4.142857143
TILE,0.728395062,0.883561644,0.053030303,4,1,2.037426498,1.897627091,2.426670336,17,6.8,4.68,9,4.76,4.19,5.41,4.82,NaN,NaN,NaN,NaN,NaN
TIMBER,0.597826087,0.202764977,0.152439024,6,2,2.10720997,1.880813592,2.184202539,1,6.47,4.9,NaN,4.695652174,4.73,5.52,5.37,NaN,NaN,NaN,NaN,NaN
TOAD,0.641025641,0.916666667,0.906542056,4,1,2.463892989,2.117271296,2.319526755,8,6.11,5,4,4.2,4.86,4.62,4.84,NaN,NaN,NaN,NaN,NaN
TOAST,0.641304348,0.953488372,0.048128342,5,1,3.232487866,3.043362278,2.236649173,3,4.67,4.93,14,6.2,4.21,6.09,6.39,NaN,NaN,NaN,NaN,NaN
TOASTER,0.511904762,0.629787234,0,7,2,2.298853076,2.075546961,2.342273443,4,6.72,4.9,5,6.04,4.63,5.75,6.23,5.034482759,4.84375,1.785714286,1.862068966,3.028571429
TOE,0.731707317,0.959064327,0.320224719,3,1,2.811575006,2.587710965,2.177282991,22,3,4.93,7,5.954545455,4.52,4.97,5.1,NaN,NaN,NaN,NaN,NaN
TOENAIL,0.652777778,0.930481283,0.067164179,7,2,1.653212514,1.556302501,2.114120807,0,5.1,4.86,15,NaN,5.11,4.07,5.96,NaN,NaN,NaN,NaN,NaN
TOILET,0.617021277,0.182926829,0.019047619,6,2,3.16879202,2.980003372,2.233604032,2,3.54,4.97,15,6.368918919,4.84,4.11,6.37,3.620689655,5.5,2.607142857,1.689655172,3.828571429
TOMATO,0.754901961,0.974468085,0.61637931,6,3,2.480006943,2.309630167,1.991065523,0,4.61,5,17,6.125,4.49,6.19,5.46,NaN,NaN,NaN,NaN,NaN
TOMB,0.769230769,0.181818182,0.033898305,4,1,2.459392488,2.149219113,2.575829304,5,11.05,4.73,19,4.739130435,5.83,3.3,3.3,NaN,NaN,NaN,NaN,NaN
TOMBSTONE,0.84375,0.164179104,0.043478261,9,2,2.041392685,1.748188027,2.330993649,0,7.95,4.71,NaN,5.043478261,5.65,3.12,3.89,NaN,NaN,NaN,NaN,NaN
TONGUE,0.603448276,0.953757225,0.366863905,6,1,3.201397124,3.048441804,2.431458573,1,4.47,4.93,13,5.928571429,5.09,5.41,6.32,NaN,NaN,NaN,NaN,NaN
TOOL,0.674157303,0.92,0.04137931,4,1,2.739572344,2.568201724,2.237851063,8,5.37,4.6,12,6.304347826,5.28,5.52,5.98,NaN,NaN,NaN,NaN,NaN
TOOTH,0.578947368,0.973913043,0.20661157,5,1,2.840733235,2.604226053,2.43021246,4,3.61,4.89,NaN,6.037037037,5.19,5.23,4.89,NaN,NaN,NaN,NaN,NaN
TOOTHBRUSH,0.696428571,0.919708029,0.036036036,10,2,2.408239965,2.285557309,2.2460162,0,4.33,5,9,6.72,4.41,5.7,6.21,6.620689655,6.172413793,2,1.5,4.033333333
TOOTHPASTE,0.68627451,0.940298507,0.022900763,10,2,2.206825876,2.049218023,2.439335856,0,3.33,4.97,13,5.76,4.54,5.78,6.12,NaN,NaN,NaN,NaN,NaN
TORCH,0.586956522,0.565217391,0.018987342,5,1,2.40654018,2.294466226,2.102431847,4,7.84,4.76,7,4.851851852,6.12,5.07,5.86,NaN,NaN,NaN,NaN,NaN
TORNADO,0.725,0.041666667,0.117647059,7,3,2.117271296,1.886490725,2.575829304,0,6.21,4.53,13,3.08,7.72,2.86,2.87,2.620689655,4.96875,1.964285714,5.724137931,5.057142857
TORTOISE,0.725806452,0.333333333,0.933333333,8,2,1.763427994,1.447158031,2.106892446,0,5.88,4.87,7,4.541666667,3.52,5.95,5.54,NaN,NaN,NaN,NaN,NaN
TOTE,0.558823529,0.658823529,0.028368794,4,1,1.748188027,1.633468456,1.714038044,16,10.74,4.38,NaN,4.28,4.46,5.29,5.63,NaN,NaN,NaN,NaN,NaN
TOURIST,0.733333333,0.111111111,0.909090909,7,2,2.376576957,2.274157849,2.434481277,1,8.7581,4.59,25,5,5.24,5.4,5.05,NaN,NaN,NaN,NaN,NaN
TOWEL,0.580246914,0.675675676,0.06626506,5,2,2.859138297,2.720985744,2.430838231,6,3.22,4.86,19,6.04,3.94,5.76,5.86,NaN,NaN,NaN,NaN,NaN
TOWER,0.747474747,0.081967213,0.105882353,5,2,3.06669855,2.733197265,2.433588022,15,6.33,4.76,NaN,4.307692308,5.31,5.59,5.45,NaN,NaN,NaN,NaN,NaN
TOWN,0.7,0.123076923,0.126126126,4,1,4.101918834,3.614580867,2.439335856,6,5.11,4.64,10,4.25,4.8,5.83,5.47,2.413793103,3.275862069,3.696969697,1.59375,4.1
TOY,0.646153846,0.891472868,0.015625,3,1,2.934498451,2.750508395,2.437943455,21,3,4.93,19,6.08,5.25,6.82,5.61,NaN,NaN,NaN,NaN,NaN
TRACTOR,0.727272727,0.087628866,0.052631579,7,2,2.281033367,2.029383778,2.325396632,1,5.5,5,10,5.590909091,4.95,5.36,5.75,NaN,NaN,NaN,NaN,NaN
TRAIN,0.727272727,0.061946903,0.101123596,5,1,3.685652184,3.245759356,2.438224232,6,4,4.79,19,5.333333333,5.4,5.95,5.72,NaN,NaN,NaN,NaN,NaN
TRAITOR,0.64,0.114285714,0.898305085,7,2,2.733197265,2.494154594,2.338919064,1,9.44,3.69,26,3.875,7.04,2.5,4.73,NaN,NaN,NaN,NaN,NaN
TRANSPLANT,0.5,0.372093023,0.207317073,10,2,2.416640507,2.133538908,2.436808643,0,10.35,3.77,17,2.517241379,6.03,4.73,4.38,NaN,NaN,NaN,NaN,NaN
TRASH,0.666666667,0.37254902,0.012820513,5,1,3.059563418,2.90579588,2.350628764,3,4.47,4.7,11,5.136363636,5.43,3.07,4.24,NaN,NaN,NaN,NaN,NaN
TRAY,0.709090909,0.598746082,0.027888446,4,1,2.613841822,2.450249108,2.349085217,10,6.05,4.74,19,5.166666667,4.54,5.2,6.05,NaN,NaN,NaN,NaN,NaN
TREAD,0.623188406,0.622302158,0.052,5,1,2.068185862,1.973127854,2.21813013,7,8.75,3.57,12,3.535714286,4.8,5.12,5.3,NaN,NaN,NaN,NaN,NaN
TREASURE,0.638554217,0.311965812,0.041666667,8,2,2.98811284,2.629409599,2.437661515,1,6.06,4.32,14,4.666666667,6.42,7.33,6.04,NaN,NaN,NaN,NaN,NaN
TREAT,0.55,0.895061728,0.03649635,5,1,3.422753941,3.263872677,2.33934381,2,4.61,3.79,19,4.791666667,5.39,7.06,6.66,NaN,NaN,NaN,NaN,NaN
TREE,0.697916667,0.062761506,0.741697417,4,1,3.520614522,3.21031852,2.334582964,8,3.57,5,21,5.84,3.44,6.64,5.62,NaN,NaN,NaN,NaN,NaN
TRENCH,0.580246914,0.158940397,0.018987342,6,1,2.198657087,2.012837225,2.178560904,3,10.21,4.46,12,4.285714286,5.4,4.16,4.84,NaN,NaN,NaN,NaN,NaN
TRIANGLE,0.720930233,0.961538462,0.028571429,8,3,2.340444115,2.100370545,2.32102093,0,4.9,4.52,NaN,4.083333333,4.59,5.41,5.06,NaN,NaN,NaN,NaN,NaN
TRIBE,0.666666667,0.080882353,0.698630137,5,1,2.5132176,2.285557309,2.575829304,6,8.17,4.14,6,2.961538462,5.5,5.47,5.5,NaN,NaN,NaN,NaN,NaN
TRICYCLE,0.612903226,0.256880734,0.035714286,8,3,1.447158031,1.255272505,2.346728452,0,4.05,4.68,9,6.173913043,4.65,5.6,6.2,4.344827586,4.875,1.964285714,1.551724138,2.542857143
TRIGGER,0.76744186,0.892473118,0.0375,7,2,2.935507266,2.802773725,2.441238062,0,8.33,4.31,NaN,5.16,6.7,4.08,5.27,NaN,NaN,NaN,NaN,NaN
TROMBONE,0.744186047,0.194570136,0.047904192,8,2,1.819543936,1.681241237,1.927706641,0,7.83,4.9,16,5.75,5.2,5.35,6.11,5.103448276,5.413793103,1.818181818,1.375,2.433333333
TROPHY,0.604651163,0.585106383,0.04,6,2,2.586587305,2.354108439,2.425001797,0,5.55,4.89,9,4.916666667,5.78,6.53,6.73,NaN,NaN,NaN,NaN,NaN
TROUSERS,0.7625,0.57591623,0.041666667,8,2,2.421603927,2.269512944,2.330537171,4,7.89,4.93,5,6.185185185,4.65,5.38,5.91,5.931034483,5.172413793,2.03030303,1.21875,3.733333333
TROUT,0.670886076,0.754863813,0.91202346,5,1,2.31386722,2.053078443,2.419033716,1,8.56,4.72,2,4.76,4.52,5.38,5.67,NaN,NaN,NaN,NaN,NaN
TRUCK,0.6875,0.08677686,0.070351759,5,1,3.570192561,3.192009593,2.236044792,4,3.79,4.84,17,6.041666667,5.34,5.54,5.43,NaN,NaN,NaN,NaN,NaN
TRUMPET,0.543209877,0.288461538,0.058139535,7,2,2.324282455,2,2.316482939,2,6.28,4.86,16,6.291666667,5.68,5.74,6.02,5.379310345,5.875,1.75,1.275862069,2.114285714
TUB,0.609090909,0.218120805,0.023904382,3,1,2.811575006,2.664641976,2.247711463,14,3.95,4.64,12,6.086956522,3.52,5.52,5.14,NaN,NaN,NaN,NaN,NaN
TUBA,0.652631579,0.132978723,0.024691358,4,2,1.792391689,1.51851394,1.626521034,5,7,4.86,17,5.130434783,5.02,5.3,5.18,4.75862069,4.59375,1.642857143,1.24137931,2
TUBE,0.630630631,0.790513834,0.021834061,4,1,2.923761961,2.658964843,2.330537171,6,5.5,4.82,25,4.916666667,4.55,5.06,4.68,NaN,NaN,NaN,NaN,NaN
TULIP,0.739726027,0.9,0.656862745,5,2,1.612783857,1.431363764,2.575829304,0,7.1489,5,7,5.217391304,3.39,6.82,5.36,6.034482759,3.40625,2.071428571,1.137931034,2.485714286
TUNA,0.736842105,0.584615385,0.893992933,4,2,2.611723308,2.389166084,2.430526029,5,5.73,4.89,5,4.916666667,4.76,5.4,5.7,NaN,NaN,NaN,NaN,NaN
TUNNEL,0.676923077,0.1171875,0.055555556,6,2,2.960470778,2.649334859,2.429581185,5,5.89,4.82,18,4.083333333,5.32,5.14,4.31,2.206896552,4.172413793,2.393939394,2.5,3.8
TURKEY,0.616666667,0.186666667,0.889434889,6,2,3.062205809,2.758154622,2.323955536,0,3.95,4.89,14,4.833333333,4.66,6.05,5.59,NaN,NaN,NaN,NaN,NaN
TURNIP,0.740384615,0.961672474,0.554421769,6,2,1.949390007,1.662757832,2.328693443,1,7,4.79,14,6.12,4.12,4.57,6.08,5.310344828,2.40625,2.321428571,1.137931034,3.257142857
TURTLE,0.705882353,0.624309392,0.915555556,6,2,2.939519253,2.414973348,2.427653597,1,4.17,5,18,4.821428571,3.62,6.23,5.82,NaN,NaN,NaN,NaN,NaN
TUSK,0.634615385,0.531531532,0.052631579,4,1,1.146128036,1.079181246,2.189672328,9,7.67,4.76,5,4.045454545,5.26,4.92,NaN,NaN,NaN,NaN,NaN,NaN
TUTU,0.742857143,0.698630137,0,4,2,1.556302501,1.544068044,1.698641286,1,7,4.68,12,5.413793103,4.92,5.53,5.08,NaN,NaN,NaN,NaN,NaN
TUXEDO,0.755319149,0.248407643,0.035714286,6,3,2.201397124,2.025305865,2.24256897,0,8.26,4.86,11,5.259259259,5.34,5.96,5.84,NaN,NaN,NaN,NaN,NaN
TWEEZERS,0.752808989,0.962962963,0,8,2,1.72427587,1.653212514,2.575829304,1,7.16,4.96,17,NaN,5.22,4.78,6.18,NaN,NaN,NaN,NaN,NaN
TWIG,0.698795181,0.952606635,0.172727273,4,1,1.84509804,1.799340549,2.017394211,4,6.28,4.75,6,5.28,4.17,5.27,5.23,NaN,NaN,NaN,NaN,NaN
TWIN,0.738095238,0.159574468,0.904761905,4,1,2.726727209,2.531478917,2.433887042,3,6.06,4.17,15,4.12,4.88,5.86,4.09,NaN,NaN,NaN,NaN,NaN
TWINE,0.679487179,0.905405405,0.046511628,5,1,1.477121255,1.342422681,1.784205716,6,9.38,4.03,NaN,5.5,4.32,5.26,5.48,NaN,NaN,NaN,NaN,NaN
TWISTER,0.666666667,0.179104478,0.023809524,7,2,1.903089987,1.770852012,2.435945037,2,7.53,4.44,10,3.32,6.97,3.64,4.89,NaN,NaN,NaN,NaN,NaN
TYPEWRITER,0.701612903,0.244541485,0.123076923,10,3,2.209515015,1.968482949,2.575829304,1,6.74,4.88,17,5.592592593,4.68,5.49,5.96,4.034482759,5.413793103,1.727272727,1.4375,3.2
TYPIST,0.746031746,0.144329897,0.918699187,6,2,1.633468456,1.477121255,2.019086201,0,8.56,4.41,15,4.04,4.74,5.37,6.15,NaN,NaN,NaN,NaN,NaN
ULCER,0.689655172,0.853333333,0.179487179,5,2,2.120573931,1.939519253,2.028992871,0,12.68,4.69,NaN,3.56,6.59,2.39,3.35,NaN,NaN,NaN,NaN,NaN
UMBRELLA,0.659574468,0.352380952,0.022222222,8,3,2.583198774,2.322219295,2.333249838,0,5.68,5,8,6.4,4.51,5.59,5.75,5.862068966,5.71875,2.071428571,1.689655172,2.771428571
UMPIRE,0.68115942,0.069651741,0.884773663,6,3,1.740362689,1.491361694,1.941253901,1,7.56,4.27,13,NaN,5.49,4.91,4.43,NaN,NaN,NaN,NaN,NaN
UNCLE,0.820512821,0.076923077,0.965277778,5,2,3.80126647,3.270911639,2.427978434,0,4.47,4.24,6,5.392857143,4.45,6.22,5.24,NaN,NaN,NaN,NaN,NaN
UNDERWEAR,0.660194175,0.950226244,0.018867925,9,3,3.043755127,2.877946952,2.333695909,0,3.94,4.96,19,6.52173913,5.06,5.38,5.7,NaN,NaN,NaN,NaN,NaN
UNICORN,0.693333333,0.058510638,0.814655172,7,3,2.103803721,1.579783597,2.575829304,0,4.83,3.62,NaN,1.296296296,4.98,6.59,5.14,2.965517241,4.75,1.321428571,1.137931034,2.142857143
UNIFORM,0.652631579,0.43115942,0.037800687,7,3,3.102776615,2.907948522,2.316995465,0,5.6,4.67,20,5.666666667,5.15,4.9,4.67,NaN,NaN,NaN,NaN,NaN
UNIVERSE,0.731343284,0.04375,0.285714286,8,3,3.11058971,2.847572659,2.32298518,0,9.26,3.85,NaN,3.4,5.48,6.77,3.7,NaN,NaN,NaN,NaN,NaN
UNIVERSITY,0.681818182,0.126984127,0.079365079,10,5,3.080626487,2.84135947,2.438503854,0,10.72,4.65,14,3.48,5.51,6.23,5.7,NaN,NaN,NaN,NaN,NaN
UTENSIL,0.654761905,0.943820225,0.037974684,7,3,1.113943352,1,2.15408835,0,7.67,4.56,NaN,NaN,4.56,5.28,6.62,NaN,NaN,NaN,NaN,NaN
VACUUM,0.590909091,0.209580838,0.020833333,6,2,2.469822016,2.320146286,1.931694207,0,6.74,4.22,13,5.291666667,5.01,4.9,6.52,NaN,NaN,NaN,NaN,NaN
VAGRANT,0.6875,0.144444444,0.771084337,7,2,1.51851394,1.477121255,1.578406026,0,13.21,3.46,NaN,3.043478261,6.04,3.43,3.92,NaN,NaN,NaN,NaN,NaN
VALLEY,0.716981132,0.037037037,0.08411215,6,2,3.105850674,2.778874472,2.036701142,2,7.94,4.72,NaN,3.375,3.59,6.15,5.12,NaN,NaN,NaN,NaN,NaN
VALVE,0.646017699,0.896057348,0.029166667,5,1,2.394451681,2.1430148,2.111978665,6,10.78,4.83,18,4.869565217,4.7,5.21,6.12,4.517241379,3.827586207,2.545454545,1.625,3.833333333
VAMPIRE,0.764705882,0.103448276,0.718954248,7,2,2.951823035,2.361727836,2.346330725,0,7.16,4.18,11,2.586206897,7.14,3.93,3.6,NaN,NaN,NaN,NaN,NaN
VAN,0.789473684,0.092165899,0.06557377,3,1,3.421932813,2.961895474,2.440429443,16,5.1986,4.72,13,6.28,4.84,5.12,5.35,NaN,NaN,NaN,NaN,NaN
VASE,0.636363636,0.703910615,0.04375,4,1,2.294466226,2.086359831,2.575829304,9,7.89,5,NaN,5.36,3.92,5.75,6.11,NaN,NaN,NaN,NaN,NaN
VAULT,0.702380952,0.158974359,0.085889571,5,1,2.788875116,2.376576957,2.224756918,3,9.16,4.62,13,4.217391304,5.18,5.33,5.25,NaN,NaN,NaN,NaN,NaN
VEAL,0.770114943,0.56779661,0.389671362,4,1,2.260071388,2.025305865,2.138206341,12,11.17,4.75,13,4.5,5.05,4.66,4.8,NaN,NaN,NaN,NaN,NaN
VEGETABLE,0.75,0.887640449,0.547008547,9,3,2.465382851,2.378397901,2.252142742,0,4.17,4.89,14,6.391304348,4.18,6.17,5.17,NaN,NaN,NaN,NaN,NaN
VEHICLE,0.64,0.082568807,0.084656085,7,3,3.062205809,2.825426118,2.427327308,1,6.58,4.64,9,6.173913043,5.54,5.96,5.8,NaN,NaN,NaN,NaN,NaN
VEIN,0.603773585,0.956834532,0.380530973,4,1,2.264817823,2.1430148,2.162606881,4,8.53,4.63,10,4.44,5.65,4.56,4.57,NaN,NaN,NaN,NaN,NaN
VELVET,0.637931034,0.814569536,0.04379562,6,2,2.506505032,2.190331698,2.42830183,1,7.61,4.44,NaN,4.916666667,3.7,6.21,6,NaN,NaN,NaN,NaN,NaN
VENT,0.583333333,0.532110092,0.020618557,4,1,2.354108439,2.204119983,2.342273443,14,10.11,4.56,8,3.375,4.86,5.14,6,NaN,NaN,NaN,NaN,NaN
VENUS,0.75,0.05,0.194174757,5,2,2.397940009,2.123851641,1.997953981,5,8.5556,4.54,15,1.727272727,5.29,6.12,NaN,NaN,NaN,NaN,NaN,NaN
VESSEL,0.64556962,0.33908046,0.075,6,2,2.679427897,2.396199347,2.261662799,0,9.94,4.66,11,4.925925926,5.09,5.46,4.28,NaN,NaN,NaN,NaN,NaN
VEST,0.739837398,0.780876494,0.043715847,4,1,2.45484486,2.309630167,2.309078483,13,5.83,4.52,9,6,4.39,5.17,6.25,NaN,NaN,NaN,NaN,NaN
VET,0.670731707,0.137614679,0.861111111,3,1,2.472756449,2.28780173,2.426999558,15,7.78,4.55,NaN,3.8,5.49,5.84,5.74,2.75862069,4.1875,2.5,1.517241379,3.057142857
VETERAN,0.634920635,0.095808383,0.938325991,7,3,2.283301229,2.201397124,2.25159581,0,9.9,4.58,8,NaN,5.55,5.98,5.41,NaN,NaN,NaN,NaN,NaN
VICTIM,0.78125,0.071428571,0.91509434,6,2,3.386498966,3.070776463,2.322007011,0,9.39,3.59,20,3.375,7.11,2.77,2.77,NaN,NaN,NaN,NaN,NaN
VICTOR,0.764705882,0.12,0.809160305,6,2,2.959041392,2.396199347,2.32298518,2,NaN,2.88,12,NaN,5.88,5.92,NaN,NaN,NaN,NaN,NaN,NaN
VIDEO,0.578125,0.894736842,0.030120482,5,3,3.323458367,3.03702788,2.575829304,3,8.06,4.67,NaN,NaN,5.36,6.03,5.84,NaN,NaN,NaN,NaN,NaN
VIKING,0.666666667,0.088541667,0.889908257,6,2,2.152288344,1.851258349,NaN,9,NaN,NaN,20,NaN,6.11,5.1,NaN,NaN,NaN,NaN,NaN,NaN
VILLAGE,0.623529412,0.046511628,0.27014218,7,2,3.233757363,2.889301703,2.435945037,3,7.84,4.89,15,4.44,4.43,5.88,5.6,NaN,NaN,NaN,NaN,NaN
VILLAIN,0.684210526,0.081967213,0.904761905,7,2,2.328379603,2.133538908,1.991937163,1,8.28,3.79,11,NaN,7.01,2.6,3.46,NaN,NaN,NaN,NaN,NaN
VINE,0.693877551,0.588744589,0.508849558,4,1,2.033423755,1.908485019,2.345530971,20,6.95,4.86,12,5,4.24,5.63,5.08,NaN,NaN,NaN,NaN,NaN
VINEGAR,0.677419355,0.94921875,0.028985507,7,3,1.939519253,1.851258349,2.434184791,0,7.11,4.89,NaN,5.291666667,5.04,4.5,4.75,NaN,NaN,NaN,NaN,NaN
VIOLA,0.696428571,0.375,0.032051282,5,3,2.181843588,1.568201724,1.912518136,2,NaN,4.54,15,4.458333333,4.41,6.12,6.27,NaN,NaN,NaN,NaN,NaN
VIOLIN,0.78021978,0.339805825,0.038674033,6,3,2.385606274,2.089905111,2.252142742,0,7.45,4.96,12,6.043478261,4.12,6.19,5.58,NaN,NaN,NaN,NaN,NaN
VIRUS,0.666666667,0.787234043,0.538461538,5,2,2.984527313,2.423245874,2.42830183,0,9.5,3.48,NaN,3.285714286,7.02,2.39,3.06,NaN,NaN,NaN,NaN,NaN
VISITOR,0.611111111,0.107526882,0.92481203,7,3,2.650307523,2.571708832,2.432073555,1,6.37,4.25,13,NaN,5.36,5.71,5.29,NaN,NaN,NaN,NaN,NaN
VITAMIN,0.59375,0.95620438,0.024793388,7,3,2.136720567,2.008600172,2.331901333,0,5.42,4.48,NaN,5.2,4.72,6.06,6.71,NaN,NaN,NaN,NaN,NaN
VOLCANO,0.53125,0.04,0.150684932,7,3,2.23299611,2.037426498,2.433287722,0,6.74,4.75,10,NaN,7.02,4.31,3.62,NaN,NaN,NaN,NaN,NaN
VOLLEYBALL,0.712765957,0.538116592,0.056122449,10,3,1.770852012,1.707570176,2.575829304,0,7.05,4.93,NaN,6.52,5.32,5.85,5.65,NaN,NaN,NaN,NaN,NaN
VOLUNTEER,0.666666667,0.121495327,0.924242424,9,3,2.677606953,2.556302501,2.351392429,0,6.89,3.77,NaN,2.888888889,4.76,6.49,6.68,NaN,NaN,NaN,NaN,NaN
WAGON,0.643939394,0.081395349,0.066390041,5,2,2.957607287,2.671172843,2.434184791,0,5.22,4.89,13,5.375,4.67,5.44,5.45,NaN,NaN,NaN,NaN,NaN
WAIST,0.714285714,0.362318841,0.185714286,5,1,2.419955748,2.344392274,2.327291634,3,6.42,4.72,14,4.888888889,4.74,5.22,6.05,NaN,NaN,NaN,NaN,NaN
WAITER,0.644736842,0.102150538,0.934108527,6,2,2.828659897,2.63748973,2.256978248,11,8.28,4.67,12,4.48,4.82,5.7,4.68,NaN,NaN,NaN,NaN,NaN
WAITRESS,0.791044776,0.065502183,0.952898551,8,2,2.770115295,2.600972896,2.575829304,0,7.22,4.56,NaN,4.826086957,5.02,5.95,4.95,NaN,NaN,NaN,NaN,NaN
WALL,0.666666667,0.137777778,0.055299539,4,1,3.557025722,3.323458367,2.575829304,15,3.79,4.86,23,4.68,4.34,5.1,4.22,NaN,NaN,NaN,NaN,NaN
WALLET,0.666666667,0.963157895,0.035175879,6,2,3.06595298,2.838849091,2.575829304,4,5.89,4.81,10,6.136363636,5.22,5.81,6.08,6.586206897,5.344827586,2.303030303,1.59375,3.7
WALNUT,0.683544304,0.959731544,0.302325581,6,2,2.004321374,1.770852012,2.326347874,0,6.16,4.97,15,5.791666667,4.4,5.88,4.8,6.482758621,3.24137931,2.272727273,1.65625,3.566666667
WALRUS,0.769230769,0.035830619,0.941624365,6,2,1.763427994,1.612783857,2.224756918,0,5.06,5,16,4.875,5.14,5.63,5.23,3.344827586,4.1875,1.928571429,2.206896552,3.171428571
WAND,0.75,0.98019802,0.057142857,4,1,2.198657087,1.875061263,2.052965235,12,6.39,4.73,11,5.08,4.93,5.72,5.5,NaN,NaN,NaN,NaN,NaN
WARDROBE,0.653061224,0.128078818,0.060606061,8,2,2.519827994,2.382017043,2.333249838,0,7.84,4.67,NaN,NaN,4.62,5.8,6.24,NaN,NaN,NaN,NaN,NaN
WAREHOUSE,0.707317073,0.064516129,0.101190476,9,2,2.707570176,2.498310554,2.26520667,0,8.58,4.69,12,NaN,4.78,4.97,5.06,NaN,NaN,NaN,NaN,NaN
WARRIOR,0.731343284,0.060606061,0.950672646,7,3,2.713490543,2.428134794,2.32915707,0,8.25,4.17,13,3.47826087,6.96,5.36,5.86,NaN,NaN,NaN,NaN,NaN
WART,0.657142857,0.954022989,0.189189189,4,1,1.806179974,1.73239376,1.969297667,24,7.25,4.89,22,4.56,5.83,2.64,4.5,NaN,NaN,NaN,NaN,NaN
WASHCLOTH,0.628205128,0.945812808,0.01734104,9,2,1.301029996,1.176091259,1.963397535,0,4.17,4.93,14,6.192307692,4.11,5.19,NaN,NaN,NaN,NaN,NaN,NaN
WASHER,0.607476636,0.221276596,0.120879121,6,2,2.021189299,1.908485019,2.437943455,11,6.32,4.7,6,5.518518519,4.77,5.54,6,NaN,NaN,NaN,NaN,NaN
WASP,0.733333333,0.938596491,0.894039735,4,1,1.86923172,1.643452676,2.211931063,7,5.58,4.96,10,3.913043478,6.89,2.63,3.8,NaN,NaN,NaN,NaN,NaN
WATER,0.676470588,0.619469027,0.095384615,5,2,4.059904056,3.615739689,2.575829304,17,2.37,5,18,6.192307692,3.8,6.92,6.12,NaN,NaN,NaN,NaN,NaN
WATERFALL,0.685950413,0.056140351,0.111821086,9,3,1.982271233,1.832508913,2.435654748,0,5.47,4.9,14,4.217391304,3.72,7.25,5.34,NaN,NaN,NaN,NaN,NaN
WAVE,0.684210526,0.18490566,0.066037736,4,1,3.035429738,2.833147112,2.575829304,19,4.26,4.55,NaN,3.72,4.28,6.45,5.48,NaN,NaN,NaN,NaN,NaN
WAX,0.555555556,0.915254237,0.019047619,3,1,2.664641976,2.444044796,2.429263461,13,6,4.97,NaN,5.291666667,4.7,4.91,6.2,NaN,NaN,NaN,NaN,NaN
WEB,0.708333333,0.901639344,0.111111111,3,1,2.673020907,2.460897843,2.435945037,7,5.37,4.37,4,4.375,5.04,4.8,3.96,NaN,NaN,NaN,NaN,NaN
WEED,0.690140845,0.910891089,0.518518519,4,1,2.778874472,2.457881897,2.432986133,16,6.79,4.9,14,5.28,5.12,4.26,5.44,NaN,NaN,NaN,NaN,NaN
WELL,0.625,0.232227488,0.048648649,4,1,5.183338186,3.910997716,2.431766729,16,6.1578,3.33,12,3.259259259,3.93,5.89,NaN,NaN,NaN,NaN,NaN,NaN
WHALE,0.844444444,0.023890785,0.932960894,5,1,2.759667845,2.365487985,2.575829304,3,5.47,4.96,17,3.6,4.94,6.12,5.57,NaN,NaN,NaN,NaN,NaN
WHEAT,0.658333333,0.796536797,0.361904762,5,1,2.46834733,2.309630167,2.255917004,2,6.53,4.89,17,4.88,3.9,5.93,5.75,NaN,NaN,NaN,NaN,NaN
WHEEL,0.693548387,0.337398374,0.054545455,5,1,3.140193679,2.930439595,2.575829304,1,4.4,4.86,14,5.458333333,4.79,5.68,6.16,NaN,NaN,NaN,NaN,NaN
WHIP,0.671232877,0.696296296,0.041666667,4,1,2.827369273,2.675778342,2.33590098,9,7,4.68,14,5,6.5,3.8,4.43,NaN,NaN,NaN,NaN,NaN
WHISKERS,0.714285714,0.9342723,0.093023256,8,2,2.041392685,1.924279286,2.293471132,4,5.11,4.89,NaN,4.625,4.43,5.77,4.81,NaN,NaN,NaN,NaN,NaN
WHISTLE,0.593220339,0.952380952,0.036231884,7,2,2.897077003,2.675778342,2.32298518,2,5.42,4.42,16,4.47826087,5.73,5.22,5.78,5.827586207,5.78125,2.035714286,1.517241379,3.028571429
WICK,0.65,0.926666667,0.012578616,4,1,2.11058971,1.579783597,2.086844712,12,7.8309,4.69,3,4.260869565,4.63,5.15,NaN,NaN,NaN,NaN,NaN,NaN
